text,label
"On the basis of this experience, the authors point out that in the course of acute respiratory failure in leukemic children, the combination of a negative chest X-ray and a positive pulmonary perfusional scintigraphy (compared whenever possible with ventilatory scintigraphy) in the presence of a negative CT scan could be a reliable diagnostic tool for PTE.",0
"As expected, we identified few successful cases of switches from clozapine in our search of the literature.",0
Chemotherapy induced reversible posterior leukoencephalopathy syndrome.,0
"If a strong clinical likelihood of local disseminated intravascular coagulation exists, then In-111 platelets may be valuable in localizing the focus of platelet consumption.",0
Hypokalemic sensory overstimulation.,0
All patients who developed diarrhea after undergoing the cancer chemotherapy were examined to determine whether or not they were complicated by C difficile colitis.,0
Postdural puncture cerebral spinal fluid (CSF) leak most often manifests as a postdural puncture headache (PDPH).,0
She was found to have PTLD of the nasopharynx.,0
The bilateral ptosis markedly improved after 7 days of pyridoxine and pyridostigmine treatment and completely resolved after two weeks.,0
The two previously unreported adverse effects are a diffuse loss of color discrimination and an increased time course to complete dark adaptation.,0
"TEN is a disease of both children and adults, but TEN in early infancy is a rare event; only two well-documented cases in infants less than 6 months of age have been reported.",0
RESULTS: Four pediatric patients (2 males and 2 females) with mean age of 14.5 years (range 11-18 years) were studied.,0
"Capecitabine, a new member of the fluoropyrimidine family, is an orally administered drug that delivers fluorouracil (5-FU) selectively to the tumour.",0
"Thirty-four children with acute lymphoblastic leukaemia (ALL) in relapse or resistant to initial induction received combination chemotherapy with prednisolone, vincristine, l-asparaginase, and daunorubicin.",0
"Cardiac arrest occurred in all patients, and four patients died.",0
Mirtazapine treatment in a subject with autistic disorder and fetishism.,0
The literature on garlic burns is reviewed.,0
"Effective management of the transplant recipient depends on preventing excessive vasoconstriction, usually with calcium channel blocking agents.",0
Kidney biopsy demonstrated membranous glomerulonephritis.,0
"In a second man the symptoms of prostatism diminished but in the third urinary frequency and nocturia persisted in spite of a reduction in prostatic size, presumably because his symptoms were due to renal insufficiency.",0
No other anti-infective therapy was given.,0
"While a lower systemic steroid dosage may have been the provoking factor, we feel that an adverse reaction to oleic acid, a dispersing agent in the aerosol freon vehicle, is a strong possibility.",0
"Transthoracic echocardiogram showed global hypokinesis with an ejection fraction (EF) of 5-10% prior to cardiac arrest, compared to baseline and following EF's of approximately 35%.",0
These findings suggest that elevated intraocular pressure can contribute to interface inflammation.,0
Severe chronic active Epstein-Barr virus infection mimicking steroid-dependent inflammatory bowel disease.,0
We present two cases where successful thrombolysis of right heart thrombi and pulmonary embolism was accompanied by serious adverse events.,0
The third patient developed liver and marrow toxicity on day 3 and died on day 9.,0
A focal outbreak in a hospital.,0
We report the use of pharmacokinetic analysis of daptomycin in a 13-year-old boy with vancomycin-resistant Enterococcus faecium endocarditis.,0
We also discuss the possible contribution of altered cerebrospinal fluid dynamics in the development of leukoencephalopathy.,0
The experience obtained from the medical management of these patients is valuable for the treatment of such patients in the future.,0
An asthmatic patient with corticosteroid treatment for 45 years presented with slowly progressive limb muscle atrophy.,0
BACKGROUND: The anti-natriuretic properties of growth hormone (GH) are well established.,0
It appears that a low dose of mannitol acts as a renal vasodilator while high-dose mannitol is renal vasoconstrictor.,0
"The cat was admitted with acute respiratory distress, vomiting, and collapse, which began 15 to 20 minutes after topical application of the drug.",0
RESULTS: Calciferous burning agents and corneal calcification are correlated (P<0.01).,0
A 25-year-old woman with mild hyperphenylalaninemia due to a PAH mutation of IVS12nt1g-->a/E390G has been treated for 1 year with BH4 therapy.,0
"As a result, the Flexiflo Inverta percutaneous endoscopic gastrostomy tubes with externally removable internal bumpers were found useful in the treatment of buried bumper syndrome, and the buried bumper was easily removed by external traction without any endoscopic or surgical methods.",0
"In summary, because infected grafts can lead to serious complications, besides careful donor screening, it is important to achieve early recognition of contaminated organs by culturing the perfusate to start specific antibiotic or antifungal therapy after transplantation if necessary and avoid the rare but, in this case, fatal consequences of these infections.",0
Successful long-term control with lamivudine against reactivated hepatitis B infection following intensive chemotherapy and autologous peripheral blood stem cell transplantation in non-Hodgkin's lymphoma: experience of 2 cases.,0
"Finally, after 9 years of infection, the diagnosis of seropositive RA was made in this HLA-DR1 positive patient.",0
Adverse drug reaction reporting by patients in the Netherlands: three years of experience.,0
The remaining clinical scenarios included intravenous catheter sepsis and factitious disorders.,0
Cytomegalovirus retinitis is an opportunistic and vision-threatening disease in immunosuppressed patients.,0
We should always consider it as a possible late complication and treat it appropriately.,0
"In a follow-up of 14 months, acarbose was well tolerated and the frequency of dumping symptoms was remarkably reduced.",0
"After the third injection to the abdomen, the patient developed a rash, and after the fourth and fifth injections to other areas of the abdomen, injection-site papules were seen.",0
"As more chemotherapy pumps are implanted, undoubtedly, new and unusual complications will occur.",0
"This observation adds another dimension to the previously reported renal complications of nonsteroidal anti-inflammatory agents, especially zomepirac.",0
